Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d4b680d069403c21c7bfb69174a90c373a5f3323a8a6e42843f643166c8bb62,2022-10,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
4560bb9dfbbc0fa552dd339b51ee0aaa4b1b73babc08a4834be5c311e7947d51,2022-10,Gwent Police,Gwent Police,-3.014149,51.832393,On or near Meadway,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
f6d988b056e4886fba7c7bed29bc7c339dd61611f9596ed53c114918cca0255f,2022-10,Gwent Police,Gwent Police,-3.131622,51.702402,On or near Heol Blaen-cyffin,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
2df2d6b8ff1a5c1ec69aa8c87eca9c53e6109dc79bc7c5041bdb718644136535,2022-10,Gwent Police,Gwent Police,-3.083213,51.773082,On or near George Street,W01001489,Torfaen 001C,Unable to prosecute suspect
557b6d8191310313c776dd93972b0455c73e1e451dbc8b0aaa5b5508dfc0f352,2022-10,Gwent Police,Gwent Police,-3.246600,51.669398,On or near Willow Rise,W01001414,Caerphilly 008A,Unable to prosecute suspect
18d4197f3553b1406b46fe49ee36f4b39d84202030107ccdf5798b4801ac6403,2022-10,Gwent Police,Gwent Police,-3.237720,51.583909,On or near Ty Nant,W01001395,Caerphilly 023C,Unable to prosecute suspect
8968e654b1be554a758df815be55b34d11c376449887b40298185d55edc4a48a,2022-10,Gwent Police,Gwent Police,-2.946264,51.584391,On or near Britten Close,W01001609,Newport 015B,Unable to prosecute suspect
9d151c484980c8bf21cd3d095abe5171ea63e59457eb4ebfb210511fafc520c4,2022-10,Gwent Police,Gwent Police,-3.279873,51.596504,On or near The Garth,W01001331,Caerphilly 018B,Unable to prosecute suspect
de56f796fd97753ec8b2b117a5613a0fb453a6cad228e314e8c56591359d28c2,2022-10,Gwent Police,Gwent Police,-3.051998,51.657240,On or near Perry Court,W01001536,Torfaen 009C,Unable to prosecute suspect
04a548bd4c7f0ca25797d21dc45e5413a82b4c907b7a729a5f73c6a9fcf6cc42,2022-10,Gwent Police,Gwent Police,-3.004392,51.691213,On or near Glascoed Road,W01001511,Torfaen 005B,Unable to prosecute suspect
16a3ced960417bfacae05ef8000052e01dd1051b70931d231952996505a911b5,2022-10,Gwent Police,Gwent Police,-3.009402,51.647813,On or near Caernarvon Crescent,W01001507,Torfaen 008D,Unable to prosecute suspect
745ffe0edd0683f4a87dc6ce33f558ed6e42c7918dcdffa46c417682d32e14a3,2022-10,Gwent Police,Gwent Police,-3.135468,51.729662,On or near ,W01001436,Blaenau Gwent 008B,Local resolution
19f93c21ed26afe8ad1ccd7db0bc23b52c737acad9608e40a42d720ced26a837,2022-10,Gwent Police,Gwent Police,-3.002168,51.595724,On or near Power Street,W01001684,Newport 006E,Unable to prosecute suspect
1c5ee5a82ec0b3a3e42e44f5233fb46b810cab30e8b381767da380ac31a2d3f7,2022-10,Gwent Police,Gwent Police,-3.240765,51.572772,On or near Druids Close,W01001398,Caerphilly 024A,Unable to prosecute suspect
b31d4eb286b0103273d6071ef9f33457fd1deae1265d8f1332e0ef716b5ab083,2022-10,Gwent Police,Gwent Police,-2.980120,51.600244,On or near Hubert Road,W01001680,Newport 007E,Unable to prosecute suspect
41ba190a15653e53c0f482a11438eb8417604f822dc8206e41f202cd00b2d15a,2022-10,Gwent Police,Gwent Police,-3.024194,51.610262,On or near Wye Crescent,W01001617,Newport 003A,Unable to prosecute suspect
a90829593b15285998925c82c84f1a46436ddc410aee47cb6e723dc09d2155d4,2022-10,Gwent Police,Gwent Police,-2.984802,51.593102,On or near Gloster Street,W01001676,Newport 007B,Suspect charged
a9494b29936354ecac4778304b94874bcc1f519d2b66c9d2c9159d775dddd432,2022-10,Gwent Police,Gwent Police,-3.270402,51.595483,On or near William Street,W01001331,Caerphilly 018B,Unable to prosecute suspect
27aff6fe025d599f124e8b9675e83435ce3a041e41193d7dea68d40ebc658c26,2022-10,Gwent Police,Gwent Police,-2.717867,51.810659,On or near Monnow Street,W01001554,Monmouthshire 004C,Unable to prosecute suspect
aa06d34c46f7ac0b96133e56fb25e20eeb8833649b73ec39afd59515cf2fff80,2022-10,Gwent Police,Gwent Police,-3.208355,51.583100,On or near Bedwas Road,W01001372,Caerphilly 022B,Unable to prosecute suspect
0b4dfc60638ff80f961902cfcc9a5fbed4d7c06b2099f3b6a2a642ec46e391d6,2022-10,Gwent Police,Gwent Police,-3.049007,51.662320,On or near Ty-Coed,W01001538,Torfaen 009D,Unable to prosecute suspect
ee3301a017217c8dae5953acfef17be220c36d49574d31a72e0714b1af1815f1,2022-10,Gwent Police,Gwent Police,-3.018387,51.557891,On or near Mallard Way,W01001688,Newport 019C,Unable to prosecute suspect
ff801c25ddc524e54832fc8c3a6eaba6299291fe6fd03d4e4c82322bc387b894,2022-10,Gwent Police,Gwent Police,-3.006271,51.665041,On or near Cefn Close,W01001494,Torfaen 008B,Suspect charged
c159716d43279a79926912a4977d675d4724e4953db3dc473538c41fc92a4b1f,2022-10,Gwent Police,Gwent Police,-3.196433,51.653906,On or near Llanover Avenue,W01001405,Caerphilly 011E,Unable to prosecute suspect
b7f23eafc903c36d605d6200b424e5d850106328ccd9034cff88a639132d679a,2022-10,Gwent Police,Gwent Police,-2.674500,51.642698,On or near Hocker Hill Street,W01001587,Monmouthshire 008C,Unable to prosecute suspect
09ed60150286ca828f7ff7aeae9ca2f8ef815cea575a6b193c5c5c1b2a43294d,2022-10,Gwent Police,Gwent Police,-3.052362,51.708507,On or near Elled Road,W01001523,Torfaen 004C,Unable to prosecute suspect
b8e68db70e1e250ba295e7b9cbd06d7c383dede9c4fd3ae5644ac8b075370f64,2022-10,Gwent Police,Gwent Police,-3.218217,51.571703,On or near ,W01001425,Caerphilly 024D,Suspect charged
45340a0f6c37039ce223b002df2e79594853f6543f74662a8d9d49c1d088d8de,2022-10,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Suspect charged
5c9788cebbf791ce2b47381b15d399fb4d2105bcc61255599721deef6ba03a30,2022-10,Gwent Police,Gwent Police,-3.224364,51.638997,On or near Gwerna Crescent,W01001369,Caerphilly 012D,Local resolution
b69e26b0329a4587d7eb0d662b42367560d9ec7fb48762d2dca33b3c87db83bc,2022-10,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
85eec2e11b19ac7ad626c2f81d02a4008100618f180970d7ed3e7ffb6295ca15,2022-10,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Suspect charged
4e4c559441c99906bed9f2224d06236749bed5e2e50e4bff5a266c8e947f608a,2022-10,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Suspect charged
bdd5b7622e019ea38c9771add671ce088331bd0f25048bf655d0a8c8de02b0eb,2022-10,Gwent Police,Gwent Police,-2.944163,51.576325,On or near ,W01001646,Newport 015E,Suspect charged
10c387ae888e9ad9f008c26ab15d4335c9120264724fb10e56679794cfbe26eb,2022-10,Gwent Police,Gwent Police,-3.234168,51.657867,On or near Valley View,W01001363,Caerphilly 012A,Unable to prosecute suspect
7ef18cc6d4a68f2a9378d52680c86e222dc0d3d3eb24b86b014b941ae5d25729,2022-10,Gwent Police,Gwent Police,-3.086241,51.838771,On or near ,W01001564,Monmouthshire 003D,Unable to prosecute suspect
8c6e8e5bec3e9fd79e35c4a2495a6784eedf5eb399cc34aa82fe559acf1e094f,2022-10,Gwent Police,Gwent Police,-3.042114,51.651771,On or near Charston,W01001503,Torfaen 009B,Unable to prosecute suspect
db673f2d9329d08b83f34cfe4d074bc091ff37687916567d4741556e76e2a43f,2022-10,Gwent Police,Gwent Police,-3.092563,51.603747,On or near Trafalgar Street,W01001412,Caerphilly 017B,Unable to prosecute suspect
4671369a00b69a1cfe1d3d4ba1611738bc72afa00e0bbba88dce36e90ebe8be2,2022-10,Gwent Police,Gwent Police,-3.162571,51.679629,On or near Pen-Y-Bryn Court,W01001357,Caerphilly 006B,Unable to prosecute suspect
be3cdf3ad51860a0be0676429dec762382625449c64aed25365b57dc7f46dc81,2022-10,Gwent Police,Gwent Police,-3.014770,51.576868,On or near Boswell Close,W01001630,Newport 017B,Unable to prosecute suspect
e6dfcbc95c85e4b69319d22bf31c1dee109c01e7bab11bcf98131a9b65655ed8,2022-10,Gwent Police,Gwent Police,-3.006254,51.609446,On or near Malpas Road,W01001654,Newport 002D,Unable to prosecute suspect
fed26f5919994a6242b5345ddab1544d4a338a6d5aedb88aca3801a18adf7cf8,2022-10,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
4f06b6eabb17db3469a6fbff804c8b0c92bf4be3982465da6858d9d687e81b2a,2022-10,Gwent Police,Gwent Police,-2.990805,51.593662,On or near Riverside,W01001676,Newport 007B,Unable to prosecute suspect
e6014971e7285349fd176b92b842bfd9c180615e3077c02097c7f6b8915ffbc6,2022-10,Gwent Police,Gwent Police,-2.982381,51.590622,On or near ,W01001692,Newport 011E,Unable to prosecute suspect
494959776aea5120ca224319371a9bc546cc14beca75fbcef93033c08864be6c,2022-10,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Unable to prosecute suspect
f47635f03a130a8b71d49875c66e668bbd35f252b120bc897eddd9054db94381,2022-10,Gwent Police,Gwent Police,-3.243001,51.721219,On or near George Street,W01001384,Caerphilly 002C,Suspect charged
7ac6009fcac3de7277155b9eb08bceff587f8f151643b8daec5899bc9909a204,2022-10,Gwent Police,Gwent Police,-2.955703,51.654458,On or near Nantsor Road,W01001565,Monmouthshire 006D,Unable to prosecute suspect
019c824f01a761e73ea429566b6afa1777053cbd12ca509debff31e4100cb814,2022-10,Gwent Police,Gwent Police,-3.010266,51.582005,On or near Stow Park Circle,W01001629,Newport 017A,Unable to prosecute suspect
5d591486f0eac10d3c0e3655172c399bc5ff9af213dfabcd5194ab292a8d3fbb,2022-10,Gwent Police,Gwent Police,-3.029627,51.677975,On or near South Avenue,W01001516,Torfaen 006C,Unable to prosecute suspect
eed7634c2d1553cf78eb710bd427dcdf0749d00cdc3671a08746728e97b5231a,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
92e6d98d14784bffa6c3b01c2ab41ff04dcf643e94abc7d98c945c8ff1eb53fb,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
01bcb40b9e45f65b3096d5045aee8b5eea0fae8f1e288c1a95ad60a34d55df73,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
a1a31a3e9a579d69be401ce1601cf558716846759f1a8da8c79879da277f00fd,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
f09a67b46d4c462a0f112bf4d8e87109341a1c665cde0f54db3ad877160ada15,2022-10,Gwent Police,Gwent Police,-3.077454,51.776497,On or near Hillside Avenue,W01001488,Torfaen 001B,Unable to prosecute suspect
75d0b984a1876c6537ec7240abff07e9f68a37e5a7b91810b4cc17e2e910839b,2022-10,Gwent Police,Gwent Police,-2.984279,51.590957,On or near Sandal Wood Court,W01001692,Newport 011E,Unable to prosecute suspect
ef8273d1706cb38305c1691e548563016df2b962f46bb5f543a5f397086893d1,2022-10,Gwent Police,Gwent Police,-3.134473,51.737657,On or near ,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
65d92cfafdbd980097b940762f83c149872dd1d9b20ac59d1a7d97fcc74a485d,2022-10,Gwent Police,Gwent Police,-3.272132,51.603664,On or near Tan-Y-Bryn,W01001333,Caerphilly 018D,Unable to prosecute suspect
b81390e18530065a813ca374531014998c0fb04e595a1e27f1f01ea830279f02,2022-10,Gwent Police,Gwent Police,-2.967700,51.614365,On or near Lodge Road,W01001626,Newport 001D,Unable to prosecute suspect
b6b48bad1673ceaf41cb6e5efe39475af57205c0723e6bd613d6d4a4edb6c6a2,2022-10,Gwent Police,Gwent Police,-3.247074,51.773471,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
c8f15ffaf8944dcb9ee490799ee8f056ce2f75b7f5e1d05f43d64492cfaadd93,2022-10,Gwent Police,Gwent Police,-2.999660,51.587320,On or near Caxton Place,W01001685,Newport 014B,Unable to prosecute suspect
fa40cc59badb71e234b3c7e8d37cb70223907b080dc3859bc10ad00fdc407397,2022-10,Gwent Police,Gwent Police,-3.030773,51.642484,On or near Cwrt Bleddyn,W01001532,Torfaen 010E,Unable to prosecute suspect
fd9756db0ff2cdf266734ae9bd64950616c2a26d8813b04aa79b0a665f9c25a0,2022-10,Gwent Police,Gwent Police,-3.268138,51.592450,On or near Bronmynnyd,W01001330,Caerphilly 018A,Unable to prosecute suspect
6585bfdb78317ae3a118158c1b07a4938848b88e171405d1f422b6b9b8d3c045,2022-10,Gwent Police,Gwent Police,-3.240517,51.587530,On or near Bryntirion,W01001395,Caerphilly 023C,Unable to prosecute suspect
fb54de67e1e1c5a68af2cd002476b1ed8a973cee285abde71acd10a87e472668,2022-10,Gwent Police,Gwent Police,-3.012753,51.583494,On or near Ombersley Lane,W01001605,Newport 014A,Unable to prosecute suspect
e5543bb797ea892cb18b666df225d1ad76836fef8fc6e10448fb0a8a49b89043,2022-10,Gwent Police,Gwent Police,-3.016111,51.829958,On or near Ysguborwen,W01001558,Monmouthshire 002C,Unable to prosecute suspect
cb1f5dc6a7358beb7a6bb50924dc6dbc5e3899ffe7a12b1dc74f5cd58c6ed560,2022-10,Gwent Police,Gwent Police,-3.137542,51.701877,On or near Pen-Y-Graig Terrace,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
28bf6e0dcffaee6c8e7efb5b79d08ca5377f354eb1da34f51d85962c55c11930,2022-10,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Unable to prosecute suspect
0fccad8bbe0486ea25d8234ee301362b47cd9b5557582c1ec7c2a9eab3290c85,2022-10,Gwent Police,Gwent Police,-2.717601,51.833147,On or near Manson Lane,W01001552,Monmouthshire 004A,Unable to prosecute suspect
4afc737aec738513c86ab0c8c8a8d35132d0e7b297d175cf95e80032bf921d89,2022-10,Gwent Police,Gwent Police,-3.232278,51.600421,On or near Coed-Y-Brain Road,W01001367,Caerphilly 019B,Formal action is not in the public interest
d40d55525a143a3e15e5bbcffd6db8d64e2af6772d3ef6511db5ee331af88712,2022-10,Gwent Police,Gwent Police,-2.945198,51.592114,On or near Neston Road,W01001665,Newport 008D,Unable to prosecute suspect
b52c404b5067feadfd54ac73f03011d0e1e6968cd3b3a016915e504ee7d3b71e,2022-10,Gwent Police,Gwent Police,-3.018387,51.557891,On or near Mallard Way,W01001688,Newport 019C,Unable to prosecute suspect
b03bd4f6fd5124f3761127f67b1c479360fd1c5a8bf45c880bae47dad6970869,2022-10,Gwent Police,Gwent Police,-3.134120,51.699860,On or near ,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
85eb3b4a7f41c2beeb4d6b1fb010317df060df1ee6d130110d21c3cfc648213a,2022-10,Gwent Police,Gwent Police,-3.050322,51.647274,On or near ,W01001497,Torfaen 011A,Formal action is not in the public interest
6c5454f80612c6aaf9e6916432490a51791a463d90ca756226dae1ea4e10ca8f,2022-10,Gwent Police,Gwent Police,-3.008480,51.661650,On or near Yew Tree Terrace,W01001494,Torfaen 008B,Unable to prosecute suspect
968c3585fb584430d5337fc79a2bc1b6b430f53871c1a079fb2781c2421ffe4f,2022-10,Gwent Police,Gwent Police,-3.009402,51.647813,On or near Caernarvon Crescent,W01001507,Torfaen 008D,Unable to prosecute suspect
ab9395e49ca98abce36e2e3125f808aab38b075e7c60040e1088dc7fd02ca86a,2022-10,Gwent Police,Gwent Police,-3.024654,51.608855,On or near Lodden Close,W01001617,Newport 003A,Unable to prosecute suspect
4e8fa329e691d655efa464cda6840c91d3dea0d5478ff62523bf136ce9e714de,2022-10,Gwent Police,Gwent Police,-3.065760,51.580184,On or near Harlech Drive,W01001636,Newport 020A,Unable to prosecute suspect
b581b0537b1481cf3d6da45f81cf4bdd58a7e251c119b15a3888ba1c04e39a08,2022-10,Gwent Police,Gwent Police,-2.980139,51.588411,On or near Jeffrey Street,W01001690,Newport 013D,Unable to prosecute suspect
37f3da9963e8c82f74038f93c8256280f9d968850d4cc2efab889ef5fa3f0a72,2022-10,Gwent Police,Gwent Police,-3.174399,51.800142,On or near Somerset Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
a3a354255249716a97d224cdf6541ac139b549a1a2bfabf657ba64aedfe71e4a,2022-10,Gwent Police,Gwent Police,-2.988551,51.594904,On or near Courtney Street,W01001676,Newport 007B,Unable to prosecute suspect
fbd9f442c5281d320e1ed3a6a962afbd0facc600dab67a23cf106a7008a926f9,2022-10,Gwent Police,Gwent Police,-2.978998,51.586379,On or near Halstead Street,W01001690,Newport 013D,Unable to prosecute suspect
0d3da4a875138b36add5a67dd51edfb5ed9f39b809b18649161ad1838ac5cc8e,2022-10,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Suspect charged
372c76c2f6c4e730d27e7c577c25204e84c6a32e09ec4c1f62e4ba3a4c2b2161,2022-10,Gwent Police,Gwent Police,-3.239012,51.782854,On or near Sirhowy Court,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
27452927e03d7a0dfae1f9fc7b8454b453f3ac439eaf0f711b602da016567bbd,2022-10,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Suspect charged
5299af1f9f09272b912770ea1569bf08656226d861dace7a9ec6bddc3ef80199,2022-10,Gwent Police,Gwent Police,-3.045445,51.643245,On or near Pace Road,W01001498,Torfaen 011B,Suspect charged
bd32700c72d6ec8d6a6e2badfe6d220abc30eb7c818b0f53349b4e172ded8450,2022-10,Gwent Police,Gwent Police,-2.969483,51.587564,On or near Walmer Road,W01001613,Newport 011C,Unable to prosecute suspect
a533c2b26ae6808e6e02615a425eadc5416bf921b141c6e27fc4505cba59e9aa,2022-10,Gwent Police,Gwent Police,-3.238661,51.684264,On or near Park View,W01001339,Caerphilly 004D,Unable to prosecute suspect
d9dc08b9c9c4eb30dda48dfd993fff8ab206a580e63c41e1b2530e0c8b466a21,2022-10,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
3639c95141e8fe09fca98814a00c84e1a8f6ff373d5c377b0aecd157d48960fd,2022-10,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
f060a8dbc7e8104d312fa5cd770beca17efe4bcfb205044363ddf65ad780dc0d,2022-10,Gwent Police,Gwent Police,-3.078251,51.545730,On or near Walk Farm Drive,W01001657,Newport 020C,Suspect charged
314abe60435a01074e46d793f3af252d6397e54b3304d5d219bad297ac3058fd,2022-10,Gwent Police,Gwent Police,-3.242974,51.641544,On or near Brynview Avenue,W01001432,Caerphilly 013D,Unable to prosecute suspect
249bcfc44ee06b8d6b40e450438e1ee3bae4f6a8b055d160058f83f56e3154ec,2022-10,Gwent Police,Gwent Police,-3.224174,51.778819,On or near Firth Road,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
ed8389577bda193de0b90debf899ee53b9014eaf0c2d12ffe8af0b92715a2910,2022-10,Gwent Police,Gwent Police,-3.249876,51.782532,On or near Stryd Siarl,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
bfc6bc87c336d0c8add1fc55350621c700bfd50f2bcd9aaeb363f47cdf1ccf28,2022-10,Gwent Police,Gwent Police,-2.931192,51.597630,On or near Howe Circle,W01001663,Newport 008C,Unable to prosecute suspect
9f36aafaf81536b62cf9e4314ed1ae2e0d44349e0f23104714e63ad84d99ed4c,2022-10,Gwent Police,Gwent Police,-3.008405,51.570278,On or near Bideford Close,W01001633,Newport 019A,Unable to prosecute suspect
c0e767f7c02a2f1488cebaaf3389e39971c66d2be882589f3a428d735a5cb97b,2022-10,Gwent Police,Gwent Police,-2.834466,51.582875,On or near Newport Road,W01001572,Monmouthshire 011A,Unable to prosecute suspect
ad62d85282308559bcbb53eb7bb1fcfdbc7458bdbac9dad0e284ba21c7413714,2022-10,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
52b9636499a807ffb71fc7fe1ffa80196215ec4901cd9f6edc92fa3f2a0bc6a6,2022-10,Gwent Police,Gwent Police,-2.929734,51.573580,On or near Kings Wall Drive,W01001649,Newport 004D,Unable to prosecute suspect
af4c67e011d6a42a8ab2a1a06e166c7380d57dc5f881c4b78147534526513b95,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
1683661c007f9938671637382a2ca114c1de0c9c4c1b1d84ebdfaa6baf7cd591,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
9bf4b6a44c0ec1bc7a4a20a015a6bb4da10e1f2b25c1d1d7a67c61a1ece5d2a1,2022-10,Gwent Police,Gwent Police,-3.159046,51.680366,On or near Cemaes Road,W01001357,Caerphilly 006B,Unable to prosecute suspect
4c1417ba5baa12155622681fdf4165d31c56dac087100e436c37da7cd7739b78,2022-10,Gwent Police,Gwent Police,-3.273471,51.753514,On or near Benjamin Court,W01001376,Caerphilly 001C,Unable to prosecute suspect
42e9a853caacba57be898503b81fe4d07495e8f1c161a02f5501ebe6fb313635,2022-10,Gwent Police,Gwent Police,-2.941483,51.587685,On or near Stanford Road,W01001609,Newport 015B,Unable to prosecute suspect
3e9d18e1c06dcce5546336bdaccb65aa5859bb8f0d3e48a5622f144cd5d7498f,2022-10,Gwent Police,Gwent Police,-3.131689,51.729412,On or near Melbourne Road,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
2677d6bf5d2e0ec0d3f21c100ee3d1f11997b95a6bcf0349aef60d0a64e23f82,2022-10,Gwent Police,Gwent Police,-2.990005,51.593390,On or near Llanvair Road,W01001676,Newport 007B,Unable to prosecute suspect
03feb1aa1e33f6098b3e05846fa211fd2ceb3161f2cb1071ff7fcee889bac614,2022-10,Gwent Police,Gwent Police,-3.172978,51.801253,On or near Church Lane,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
1f2b27f73443526e7da156cf8b95d05d799f01d324ab571d443fd5ecbac21b4e,2022-10,Gwent Police,Gwent Police,-3.138271,51.735498,On or near Victoria Street,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
62ccef4016135e35495436a8a42a2805e3ee70c204ef74901ce7cd52c2195f10,2022-10,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
d78948e2b775a9944a8c74f1c556ff6ac5630ba2aec21dbd312a9390b7020118,2022-10,Gwent Police,Gwent Police,-3.281634,51.747599,On or near Wine Street,W01001406,Caerphilly 001D,Suspect charged
495188e4ace2aa2b8bf44c32bc4e2625140443cd21d7f320ac853c7084827a42,2022-10,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
ce6648761a5db74dac1aee8ce873d73d53a291f94b951a6ad00066d1442bfa16,2022-10,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Unable to prosecute suspect
45edb21c1beed87b3c3c28019b549c48a3d59a375327638b9e11c2167c52e316,2022-10,Gwent Police,Gwent Police,-3.127826,51.649801,On or near Llanfach Road,W01001328,Caerphilly 014B,Unable to prosecute suspect
92693b2b66d483143b499331b472f1c06f495b43a39a2a0f4605229e6a27da26,2022-10,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Local resolution
29f7b8557e3f19a550abcc35218ad492d1623569fdbb36a8b8d978cf300693e4,2022-10,Gwent Police,Gwent Police,-3.270561,51.593413,On or near Ilan Road,W01001330,Caerphilly 018A,Unable to prosecute suspect
07b071db8ef14e4ceed820054c69618ca2767321db2dd854f09fa9d71a8218b3,2022-10,Gwent Police,Gwent Police,-2.939669,51.590711,On or near Farnaby Close,W01001668,Newport 010D,Unable to prosecute suspect
eadbb19f9fa479eb7798c852c4d560a2dfe342d6e05d2ed86227d4b0381d7d63,2022-10,Gwent Police,Gwent Police,-3.023620,51.609134,On or near Windrush Close,W01001617,Newport 003A,Unable to prosecute suspect
664825dc0431c78e179afac546fe52707ea908944862fbc0d701de0411c35edc,2022-10,Gwent Police,Gwent Police,-2.995603,51.579361,On or near Rutland Place,W01001662,Newport 018D,Suspect charged
30e9295a34b9c0f062cf3d8cb80ba495596192aec6515df4d1dec7a85b840f94,2022-10,Gwent Police,Gwent Police,-3.239012,51.782854,On or near Sirhowy Court,W01001473,Blaenau Gwent 003B,Suspect charged
dac6f634eedf5562bb26162ff9150f861933cc4abefe237af09d58880431c4e5,2022-10,Gwent Police,Gwent Police,-3.283150,51.650257,On or near Dynevor Terrace,W01001377,Caerphilly 013A,Suspect charged
26d1ec72c0c4a7800eef56af3ccfef9726258344f421578892fa1ad30b4fea35,2022-10,Gwent Police,Gwent Police,-3.283150,51.650257,On or near Dynevor Terrace,W01001377,Caerphilly 013A,Suspect charged
ef98ec81943d8245ac7e454da863ec8dde470dbb986c19193ae4fc25b5dacf29,2022-10,Gwent Police,Gwent Police,-2.914821,51.605582,On or near Priory Gardens,W01001639,Newport 004A,Unable to prosecute suspect
9fef53ef1f1d1fdf1216a225c100bbac1eb94dc71e0ee35f4e55b1df6fe16cfb,2022-10,Gwent Police,Gwent Police,-2.971071,51.574711,On or near Lysaght Circle,W01001647,Newport 015F,Suspect charged
7bd849b62ef41f01d047c904a63e230b991ab3ed8df691df5f1d8a789325fd8d,2022-10,Gwent Police,Gwent Police,-2.920519,51.602426,On or near St Curigs Gardens,W01001639,Newport 004A,Suspect charged
9bf4a3f6c5c92013922aa06685ba2546c94d47e890acf2c49ea88ad43a45314f,2022-10,Gwent Police,Gwent Police,-2.920519,51.602426,On or near St Curigs Gardens,W01001639,Newport 004A,Suspect charged
966711b69fa0e38d9b4aa982c66d68550805f199c78f65b3cc749552d0b25eba,2022-10,Gwent Police,Gwent Police,-2.920519,51.602426,On or near St Curigs Gardens,W01001639,Newport 004A,Suspect charged
f1611de3e4c74384467673844b3fd1e9f171b2225a53ff6948f141198aeed277,2022-10,Gwent Police,Gwent Police,-2.972004,51.574470,On or near Lysaght Avenue,W01001647,Newport 015F,Suspect charged
030a7b79ed54963fd891f73726ad178ded96b68b67a47efa97a66115d6e8f046,2022-10,Gwent Police,Gwent Police,-3.196515,51.593912,On or near Bryn Teg,W01001344,Caerphilly 020C,Unable to prosecute suspect
fe04eadb23653b4685e82c9b645a85122dd4e4e197d9023b69466b1ca27cb48e,2022-10,Gwent Police,Gwent Police,-3.194846,51.669963,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
2b191548318ae1f01ee7c598d7632c770d5d5ce9b10bd0e1ba9a932799f7bde3,2022-10,Gwent Police,Gwent Police,-2.989145,51.577060,On or near Albion Close,W01001659,Newport 018A,Unable to prosecute suspect
2b99c41ff0b3b16a88bba8f6b1f043ca99ff7ad2ebe81800a53438ac36be02fe,2022-10,Gwent Police,Gwent Police,-3.192011,51.656729,On or near Brynhyfryd Street,W01001403,Caerphilly 011C,Suspect charged
